,stimulus,modtheta,flipped,model,lower,median,upper
876,4,180.0,flipped,expB,2487.93834023,2223.53046119,1992.84284832
877,4,180.0,flipped,gs,722.0,722.0,722.0
878,4,180.0,flipped,oc,40.0944196813,39.1613382863,38.2390214782
879,4,180.0,flipped,th,20.8985042097,17.6758992654,15.5966230616
880,4,180.0,same,bq,25.7258793679,23.6651908038,21.665731241
881,4,180.0,same,bqp,28.3175828526,25.9463507035,23.8474567765
882,4,180.0,same,exp,2719.18979685,2263.90420084,1818.85532922
883,4,180.0,same,expA,3215.45483666,2741.33357639,2341.46042991
884,4,180.0,same,expB,2556.61797921,1924.40641265,1389.57315528
885,4,180.0,same,gs,722.0,722.0,722.0
886,4,180.0,same,oc,39.7823093381,38.9348611877,38.0678618347
887,4,180.0,same,th,17.2963787597,15.4396461986,14.0657078478
888,5,0.0,flipped,bq,22.947470632,21.3940150934,19.7936451199
889,5,0.0,flipped,bqp,22.8138800895,21.4040971077,20.2093154607
890,5,0.0,flipped,exp,1570.46891769,1453.42305521,1350.4353869
891,5,0.0,flipped,expA,1783.84186832,1582.24144025,1412.43464112
892,5,0.0,flipped,expB,1488.11066141,1346.41686171,1219.16542632
893,5,0.0,flipped,gs,722.0,722.0,722.0
894,5,0.0,flipped,hc,10.6723793729,10.3455284786,10.0231886717
895,5,0.0,flipped,oc,1.0,1.0,1.0
896,5,0.0,flipped,th,2.0,2.0,2.0
897,5,0.0,same,bq,23.1895884475,21.6195770761,20.392625643
898,5,0.0,same,bqp,21.9495954204,20.6979734768,19.4495841333
899,5,0.0,same,exp,1418.1163957,1333.68029402,1261.7332127
900,5,0.0,same,expA,1531.60583978,1410.37726636,1296.16724859
901,5,0.0,same,expB,1384.89249194,1264.17508478,1165.88675262
902,5,0.0,same,gs,722.0,722.0,722.0
903,5,0.0,same,hc,10.8162168425,10.4569397723,10.0879975246
904,5,0.0,same,oc,1.0,1.0,1.0
905,5,0.0,same,th,1.0,1.0,1.0
906,5,20.0,flipped,bq,24.511816125,22.9097242586,21.3728040435
907,5,20.0,flipped,bqp,23.7523956891,22.4071302947,21.1425618019
908,5,20.0,flipped,exp,2424.08247027,2199.57865131,2007.52380966
909,5,20.0,flipped,expA,2856.84084123,2446.46046796,2116.02876345
910,5,20.0,flipped,expB,2319.26340569,2014.21195627,1780.30026211
911,5,20.0,flipped,gs,722.0,722.0,722.0
912,5,20.0,flipped,hc,14.9679957778,14.0863831254,13.3177325236
913,5,20.0,flipped,oc,4.58891640114,4.38871473354,4.18700458452
914,5,20.0,flipped,th,9.39267154003,7.84340622816,6.65634698472
915,5,20.0,same,bq,23.1430109658,21.7795038651,20.40864714
916,5,20.0,same,bqp,24.4947751936,22.9294707711,21.5559027885
917,5,20.0,same,exp,1915.00069003,1648.8010912,1369.34251538
918,5,20.0,same,expA,2018.51761501,1559.97087919,1133.48238767
919,5,20.0,same,expB,1997.7343866,1766.46202478,1575.14531119
920,5,20.0,same,gs,722.0,722.0,722.0
921,5,20.0,same,hc,15.2720841013,14.4942590328,13.7840394054
922,5,20.0,same,oc,4.60986291146,4.4175650802,4.21474105685
923,5,20.0,same,th,8.96882645569,7.81701302048,6.92114854642
924,5,40.0,flipped,bq,24.8890244289,22.9783605406,21.3453485053
925,5,40.0,flipped,bqp,27.0902044434,25.3157807612,23.7308070764
926,5,40.0,flipped,exp,2614.54422513,2356.65724578,2147.19088015
927,5,40.0,flipped,expA,2731.50104865,2376.10964099,2079.8304894
928,5,40.0,flipped,expB,2665.95750366,2342.68578596,2066.27410354
929,5,40.0,flipped,gs,722.0,722.0,722.0
930,5,40.0,flipped,hc,21.4169166979,20.8067881586,20.2061888969
931,5,40.0,flipped,oc,9.52389881555,9.11386123934,8.71373434913
932,5,40.0,flipped,th,9.20899039682,7.73300937359,6.6572295122
933,5,40.0,same,bq,23.6617590399,21.9438218698,20.4240378686
934,5,40.0,same,bqp,22.6855336325,21.1352863425,19.933185154
935,5,40.0,same,exp,2456.97394032,2249.03175461,2072.91162262
936,5,40.0,same,expA,2698.43514758,2381.16207169,2139.79584343
937,5,40.0,same,expB,2397.14262982,2139.06231879,1915.86746333
938,5,40.0,same,gs,722.0,722.0,722.0
939,5,40.0,same,hc,21.3405221396,20.6879427352,20.0189727671
940,5,40.0,same,oc,8.8812849575,8.49842824121,8.12252690739
941,5,40.0,same,th,11.0271488639,9.42521674546,8.22315233097
942,5,60.0,flipped,bq,23.5497261291,22.015734945,20.5123622807
943,5,60.0,flipped,bqp,25.3535346143,23.6685535595,22.0636391943
944,5,60.0,flipped,exp,2870.63144174,2600.04109034,2365.88544546
945,5,60.0,flipped,expA,3245.59870572,2789.26439663,2455.49357786
946,5,60.0,flipped,expB,2853.23021102,2474.68953111,2158.10238872
947,5,60.0,flipped,gs,722.0,722.0,722.0
948,5,60.0,flipped,hc,25.1812429815,24.1337098533,23.06686226
949,5,60.0,flipped,oc,13.4984630468,12.9527230369,12.409773963
950,5,60.0,flipped,th,19.5244040646,15.1796827791,12.0153720574
951,5,60.0,same,bq,23.3764578473,21.9624517588,20.6670215943
952,5,60.0,same,bqp,22.0718261596,20.4288852409,18.8933500461
953,5,60.0,same,exp,2580.6112858,2335.67565647,2111.25076275
954,5,60.0,same,expA,2802.19814158,2401.89414718,2045.4781886
955,5,60.0,same,expB,2598.87910517,2259.04584939,1989.75216209
956,5,60.0,same,gs,722.0,722.0,722.0
957,5,60.0,same,hc,24.6638516916,23.6552662392,22.6837098241
958,5,60.0,same,oc,13.4000491006,12.8841040195,12.3693710472
959,5,60.0,same,th,19.4693109693,15.574237321,13.1553935303
960,5,80.0,flipped,bq,27.7384769397,25.880531301,24.1553453397
961,5,80.0,flipped,bqp,24.7786359707,23.0389918117,21.4332399189
962,5,80.0,flipped,exp,2829.02623586,2507.5731182,2192.6537744
963,5,80.0,flipped,expA,2842.58291096,2343.02792942,1861.14108889
964,5,80.0,flipped,expB,3077.33739418,2714.02040351,2426.72279781
965,5,80.0,flipped,gs,722.0,722.0,722.0
966,5,80.0,flipped,oc,17.709361016,17.1425736647,16.595261155
967,5,80.0,flipped,th,22.7674291413,17.9886777274,14.3200553308
968,5,80.0,same,bq,24.3401582463,22.4551973743,20.684783163
969,5,80.0,same,bqp,24.6424575757,22.8218559386,21.0843830611
970,5,80.0,same,exp,2670.82413148,2414.23212805,2203.48986544
971,5,80.0,same,expA,2648.00207984,2257.1700569,1964.26722979
972,5,80.0,same,expB,2990.71699898,2575.43419623,2290.14610505
973,5,80.0,same,gs,722.0,722.0,722.0
974,5,80.0,same,oc,17.9727197575,17.3531445658,16.7583009363
975,5,80.0,same,th,30.2173688438,25.2776444924,21.3603787803
976,5,100.0,flipped,bq,26.0759567862,24.1903443865,22.4173186837
977,5,100.0,flipped,bqp,29.2835060351,27.1280372895,25.2301013344
978,5,100.0,flipped,exp,3150.76811254,2838.71521169,2590.54096853
979,5,100.0,flipped,expA,3404.83351698,2954.52236811,2596.88747748
980,5,100.0,flipped,expB,3220.57705957,2736.32605823,2383.25726157
981,5,100.0,flipped,gs,722.0,722.0,722.0
982,5,100.0,flipped,oc,21.6638272698,20.9763792906,20.3273086082
983,5,100.0,flipped,th,40.7235321505,37.0554501653,33.9240916045
984,5,100.0,same,bq,25.5149528787,23.8749192965,22.2580917854
985,5,100.0,same,bqp,27.5697044991,25.0301832694,23.186210972
986,5,100.0,same,exp,2585.60231824,2334.51761878,2093.84930896
987,5,100.0,same,expA,2830.46476512,2525.5445865,2261.56891444
988,5,100.0,same,expB,2567.54612428,2142.5260407,1820.42902297
989,5,100.0,same,gs,722.0,722.0,722.0
990,5,100.0,same,oc,22.2825978811,21.6730700621,21.1225802842
991,5,100.0,same,th,40.2003511531,36.5291834969,33.4387450813
992,5,120.0,flipped,bq,28.4364365704,25.7283099351,23.568461075
993,5,120.0,flipped,bqp,30.3318638463,27.6950556697,25.3400391303
994,5,120.0,flipped,exp,2863.44209479,2591.13666359,2330.47551709
995,5,120.0,flipped,expA,3033.61798679,2665.27108301,2353.41761969
996,5,120.0,flipped,expB,2954.38786498,2526.31378203,2188.51142167
997,5,120.0,flipped,gs,722.0,722.0,722.0
998,5,120.0,flipped,hc,15.2582281962,13.8098707573,12.0595451218
999,5,120.0,flipped,oc,27.1812971887,26.3931611552,25.5830845703
1000,5,120.0,flipped,th,28.136586501,23.8312449042,20.0198765204
1001,5,120.0,same,bq,26.888465125,24.6533396319,22.7498442707
1002,5,120.0,same,bqp,25.6429212118,23.583223978,21.8767244262
1003,5,120.0,same,exp,2749.96482329,2492.7348335,2232.25653251
1004,5,120.0,same,expA,2912.55356795,2556.34651164,2263.73308513
1005,5,120.0,same,expB,2868.27391191,2422.93986459,2063.63197803
1006,5,120.0,same,gs,722.0,722.0,722.0
1007,5,120.0,same,hc,13.9962097197,12.956294595,12.0616521364
1008,5,120.0,same,oc,25.7728640466,25.1468456776,24.5584798378
1009,5,120.0,same,th,27.4720963259,24.0181225238,20.8983682516
1010,5,140.0,flipped,bq,28.4569517707,25.6576312368,23.2498340499
1011,5,140.0,flipped,bqp,27.5357307223,25.1033702879,23.1126509564
1012,5,140.0,flipped,exp,3074.97823246,2740.28776654,2416.5638697
1013,5,140.0,flipped,expA,3176.70701338,2631.60333319,2125.24849186
1014,5,140.0,flipped,expB,3312.33791658,2848.88004823,2514.13968875
1015,5,140.0,flipped,gs,722.0,722.0,722.0
1016,5,140.0,flipped,hc,8.54175561119,8.21698532681,7.8690289272
1017,5,140.0,flipped,oc,31.761590761,30.8744943118,30.0790739229
1018,5,140.0,flipped,th,30.7178584554,25.6326011948,21.75517414
1019,5,140.0,same,bq,30.7325214324,28.0808921699,25.5049577606
1020,5,140.0,same,bqp,28.0574123167,25.862917153,23.7785168315
1021,5,140.0,same,exp,2750.05325773,1975.63812788,1283.4091535
1022,5,140.0,same,expA,2889.97973541,2399.7524435,1995.79131188
1023,5,140.0,same,expB,2983.83649338,1707.5005931,958.885618414
1024,5,140.0,same,gs,722.0,722.0,722.0
1025,5,140.0,same,hc,8.27544082321,7.92402993522,7.62935849811
1026,5,140.0,same,oc,30.8226695681,29.9983895561,29.1588025546
1027,5,140.0,same,th,27.3276192506,23.169616244,20.1927593395
1028,5,160.0,flipped,bq,29.8723355344,27.5822210698,25.2170347391
1029,5,160.0,flipped,bqp,28.2179194572,25.2625196506,22.8350571851
1030,5,160.0,flipped,exp,2710.82256331,2417.99255596,2165.95020889
1031,5,160.0,flipped,expA,2874.38570446,2407.53766642,2014.16399221
1032,5,160.0,flipped,expB,2737.65934322,2432.77819303,2172.83511266
1033,5,160.0,flipped,gs,722.0,722.0,722.0
1034,5,160.0,flipped,hc,16.2796432029,15.3041824847,14.3429966125
1035,5,160.0,flipped,oc,35.5591863589,34.8234555653,34.0489982465
1036,5,160.0,flipped,th,20.7367143302,17.4463285732,15.1548742193
1037,5,160.0,same,bq,29.3608276444,27.1807547292,25.4029808147
1038,5,160.0,same,bqp,30.0675155534,26.9181013552,24.5297408517
1039,5,160.0,same,exp,2942.88598733,2664.31773776,2445.29950982
1040,5,160.0,same,expA,2894.29531236,2558.43004149,2290.70237278
1041,5,160.0,same,expB,3212.12301458,2770.72399146,2389.00426254
1042,5,160.0,same,gs,722.0,722.0,722.0
1043,5,160.0,same,hc,16.5097221662,15.5001297269,14.2606260901
1044,5,160.0,same,oc,35.752394575,34.9470795076,34.1216810715
1045,5,160.0,same,th,24.8838027796,21.3419730837,18.4961831969
1046,5,180.0,flipped,bq,29.4670514671,26.9742028135,24.5607456832
1047,5,180.0,flipped,bqp,32.1213774333,28.6713466956,25.9009170373
1048,5,180.0,flipped,exp,2975.06615367,2665.88809538,2376.29080931
1049,5,180.0,flipped,expA,2805.32947406,2383.47428522,2036.32349423
1050,5,180.0,flipped,expB,3372.22476519,2985.39918048,2661.83418266
1051,5,180.0,flipped,gs,722.0,722.0,722.0
1052,5,180.0,flipped,oc,39.7297386713,38.8602674594,37.9419504945
1053,5,180.0,flipped,th,37.2461460576,33.4711372394,30.59254515
1054,5,180.0,same,bq,33.0754532355,29.9056184603,27.0700102222
1055,5,180.0,same,bqp,26.6786709061,24.3875772074,22.2823721845
1056,5,180.0,same,exp,2638.02734155,2293.24398014,1878.27968514
1057,5,180.0,same,expA,2880.82770249,2434.83611091,2103.73580038
1058,5,180.0,same,expB,2781.29474253,2215.73942754,1637.4451518
1059,5,180.0,same,gs,722.0,722.0,722.0
1060,5,180.0,same,oc,39.2826341699,38.4479247053,37.6620288964
1061,5,180.0,same,th,34.8750652736,31.7285663382,29.0577930398
1062,6,0.0,flipped,bq,22.336429178,20.799093278,19.5990207158
1063,6,0.0,flipped,bqp,21.9860419816,20.5252083188,19.1989694105
1064,6,0.0,flipped,exp,1601.36986902,1479.72577943,1374.65933142
1065,6,0.0,flipped,expA,1869.57118264,1658.71816832,1483.04987708
1066,6,0.0,flipped,expB,1470.46771432,1325.42390612,1217.8943501
1067,6,0.0,flipped,gs,722.0,722.0,722.0
1068,6,0.0,flipped,hc,8.10160440702,7.95266272189,7.80643147727
1069,6,0.0,flipped,oc,1.0,1.0,1.0
1070,6,0.0,flipped,th,2.0,2.0,2.0
1071,6,0.0,same,bq,23.3162850231,21.9128990769,20.4849761372
1072,6,0.0,same,bqp,21.1121377818,19.8743799618,18.8069886939
1073,6,0.0,same,exp,1607.17850194,1484.94181202,1373.87930581
1074,6,0.0,same,expA,1685.99189523,1480.01305724,1333.59939977
1075,6,0.0,same,expB,1638.83451382,1493.52731474,1368.34840283
1076,6,0.0,same,gs,722.0,722.0,722.0
1077,6,0.0,same,hc,8.12851439303,7.99061419919,7.84826073043
1078,6,0.0,same,oc,1.0,1.0,1.0
1079,6,0.0,same,th,1.0,1.0,1.0
1080,6,20.0,flipped,bq,24.3953249164,22.1937970202,20.4022494663
1081,6,20.0,flipped,bqp,24.0320198715,22.3327524302,20.839200982
1082,6,20.0,flipped,exp,2235.4046238,2053.23714706,1882.54512826
1083,6,20.0,flipped,expA,2559.73463522,2243.39041007,1986.16567603
1084,6,20.0,flipped,expB,2137.16671455,1899.38890562,1700.80455964
1085,6,20.0,flipped,gs,722.0,722.0,722.0
1086,6,20.0,flipped,hc,15.1905003487,14.6598131882,14.1769591185
1087,6,20.0,flipped,oc,4.44311621129,4.23825020813,4.0341897582
1088,6,20.0,flipped,th,7.9429051933,6.6626532303,5.77003597495
1089,6,20.0,same,bq,24.7765845147,23.0328246364,21.5073034745
1090,6,20.0,same,bqp,22.2738528531,20.680916014,19.0205009735
1091,6,20.0,same,exp,1907.71128107,1742.15808397,1602.75070711
1092,6,20.0,same,expA,2364.88342018,2086.21843719,1796.33543609
1093,6,20.0,same,expB,1700.41854781,1519.09738268,1365.1504308
1094,6,20.0,same,gs,722.0,722.0,722.0
1095,6,20.0,same,hc,15.2205088048,14.5844903271,13.9870496954
1096,6,20.0,same,oc,4.48327378615,4.27013700023,4.07466829653
1097,6,20.0,same,th,10.4802427985,8.97219818094,7.82396610485
1098,6,40.0,flipped,bq,22.9535295505,21.4588401259,20.0289828563
1099,6,40.0,flipped,bqp,23.8785932864,22.5427742406,21.2174628116
1100,6,40.0,flipped,exp,2500.01125002,2289.98274426,2101.01975094
1101,6,40.0,flipped,expA,2778.84933351,2465.42959764,2214.73053539
1102,6,40.0,flipped,expB,2420.02229635,2139.09825884,1899.69220067
1103,6,40.0,flipped,gs,722.0,722.0,722.0
1104,6,40.0,flipped,hc,22.6255792974,21.9304931689,21.2540045359
1105,6,40.0,flipped,oc,9.32365367354,8.98427415449,8.67423779718
1106,6,40.0,flipped,th,10.1900927957,8.36006683898,7.05631252133
1107,6,40.0,same,bq,23.9427365391,22.3459424742,20.7559065273
1108,6,40.0,same,bqp,24.8008234562,23.0650625985,21.4736934244
1109,6,40.0,same,exp,2229.82799971,2041.38079544,1867.47416815
1110,6,40.0,same,expA,2401.95767658,2111.92925841,1848.23779063
1111,6,40.0,same,expB,2243.15905765,1990.65566768,1764.68103526
1112,6,40.0,same,gs,722.0,722.0,722.0
1113,6,40.0,same,hc,22.3995144497,21.7449536343,21.0860739326
1114,6,40.0,same,oc,9.08726864484,8.7440381558,8.42781828327
1115,6,40.0,same,th,10.1669280808,8.69021527795,7.6077010258
1116,6,60.0,flipped,bq,25.9139204231,23.8721484971,22.1023553896
1117,6,60.0,flipped,bqp,23.7298319889,22.0493332782,20.542412599
1118,6,60.0,flipped,exp,2851.59701431,2590.57389686,2367.21721994
1119,6,60.0,flipped,expA,2970.23690893,2609.44505661,2334.86334313
1120,6,60.0,flipped,expB,2994.79166965,2593.91318214,2247.70816839
1121,6,60.0,flipped,gs,722.0,722.0,722.0
1122,6,60.0,flipped,hc,26.3928591791,24.057885316,22.2761369561
1123,6,60.0,flipped,oc,13.3093132665,12.7375190697,12.183884953
1124,6,60.0,flipped,th,22.6573746161,17.7334597354,13.9386145842
1125,6,60.0,same,bq,24.1540702905,22.3021423456,20.6705127029
1126,6,60.0,same,bqp,22.2301458495,20.6078930103,19.1210275188
1127,6,60.0,same,exp,2064.12963341,1918.61130047,1782.20942526
1128,6,60.0,same,expA,1972.54343539,1764.7463886,1601.56725402
1129,6,60.0,same,expB,2323.06350671,2068.55358979,1888.27246
1130,6,60.0,same,gs,722.0,722.0,722.0
1131,6,60.0,same,hc,26.9078601306,24.8557684147,22.7120837552
1132,6,60.0,same,oc,13.6755405549,13.1086551332,12.5785051551
1133,6,60.0,same,th,21.1966500194,16.8810645326,13.7847711728
1134,6,80.0,flipped,bq,24.2214255478,22.4871201818,21.0067622407
1135,6,80.0,flipped,bqp,24.0094833835,22.2824970347,20.7459492083
1136,6,80.0,flipped,exp,2680.55109689,2445.23525533,2233.15024051
1137,6,80.0,flipped,expA,2812.78701749,2411.75149023,2089.48436283
1138,6,80.0,flipped,expB,2762.86951564,2474.84100639,2243.35796689
1139,6,80.0,flipped,gs,722.0,722.0,722.0
1140,6,80.0,flipped,oc,18.4220331345,17.7882304033,17.1991474653
1141,6,80.0,flipped,th,21.1190457568,16.6771679304,13.3513827498
1142,6,80.0,same,bq,24.5256453475,22.7644331576,21.2636240406
1143,6,80.0,same,bqp,25.6174546508,23.7846264874,22.2164907652
1144,6,80.0,same,exp,2042.8050971,1916.51128383,1797.15663858
1145,6,80.0,same,expA,2052.53658005,1856.93095788,1709.14427128
1146,6,80.0,same,expB,2185.03356773,1977.14676554,1790.74291342
1147,6,80.0,same,gs,722.0,722.0,722.0
1148,6,80.0,same,oc,17.9765011979,17.4018108575,16.8517578575
1149,6,80.0,same,th,24.6814958308,20.1285830531,16.6794386839
1150,6,100.0,flipped,bq,25.8718129317,23.9457022926,22.1796282541
1151,6,100.0,flipped,bqp,25.101572736,22.811004261,20.8953070404
1152,6,100.0,flipped,exp,2732.48566311,2436.32311954,2206.40401945
1153,6,100.0,flipped,expA,2772.83535103,2336.34846473,1979.5184819
1154,6,100.0,flipped,expB,2853.64092731,2531.9628721,2243.55383788
1155,6,100.0,flipped,gs,722.0,722.0,722.0
1156,6,100.0,flipped,oc,22.1581356304,21.4689243286,20.8106085978
1157,6,100.0,flipped,th,20.6537072796,16.8508820427,14.0399856073
1158,6,100.0,same,bq,24.6390706045,22.8844167637,21.1860926053
1159,6,100.0,same,bqp,23.7480836575,21.7961129797,20.0592605103
1160,6,100.0,same,exp,2326.35719594,2130.17780326,1973.72620119
1161,6,100.0,same,expA,2448.02101787,2169.88927827,1941.43361391
1162,6,100.0,same,expB,2334.32529409,2080.63680091,1878.03261545
1163,6,100.0,same,gs,722.0,722.0,722.0
1164,6,100.0,same,oc,22.9143355595,22.2847118028,21.6340330378
1165,6,100.0,same,th,20.7068828015,17.2920567846,14.6286249287
1166,6,120.0,flipped,bq,25.1368227951,23.0333526089,21.1518281412
1167,6,120.0,flipped,bqp,26.1814708688,23.8735216181,21.8327201935
1168,6,120.0,flipped,exp,2831.190832,2621.40262619,2407.1247904
1169,6,120.0,flipped,expA,2974.06119371,2652.36587622,2403.49230118
1170,6,120.0,flipped,expB,2866.51014091,2575.30776347,2288.06956883
1171,6,120.0,flipped,gs,722.0,722.0,722.0
1172,6,120.0,flipped,oc,26.6108962089,25.9190347075,25.1832910787
1173,6,120.0,flipped,th,38.1094801551,34.8139561335,31.8867338461
1174,6,120.0,same,bq,26.1000740257,23.82661745,21.8666074248
1175,6,120.0,same,bqp,25.3044981758,23.4524672694,21.7397794016
1176,6,120.0,same,exp,2552.19122407,2354.88863308,2174.48675418
1177,6,120.0,same,expA,2686.66757721,2401.16844249,2176.20754579
1178,6,120.0,same,expB,2597.57026758,2294.68849108,2047.42596586
1179,6,120.0,same,gs,722.0,722.0,722.0
1180,6,120.0,same,oc,26.6506847792,25.8205781524,24.9786531854
1181,6,120.0,same,th,37.7776321533,34.1214857496,30.7907968948
1182,6,140.0,flipped,bq,25.5911336927,23.6973542678,21.9982185698
1183,6,140.0,flipped,bqp,29.1485466292,27.0450845381,24.9831431781
1184,6,140.0,flipped,exp,2580.95398711,2342.92875189,2151.24094244
1185,6,140.0,flipped,expA,2988.83734777,2642.64755772,2299.57976072
1186,6,140.0,flipped,expB,2383.14863443,2136.45386878,1896.58899394
1187,6,140.0,flipped,gs,722.0,722.0,722.0
1188,6,140.0,flipped,oc,31.5997437496,30.8005467838,30.0024699569
1189,6,140.0,flipped,th,38.6597904311,35.0677819011,32.259119038
1190,6,140.0,same,bq,24.6927513493,22.567348879,20.8622867833
1191,6,140.0,same,bqp,25.6754348743,23.0190220233,20.7008337111
1192,6,140.0,same,exp,2569.82448629,2329.27234588,2113.46865926
1193,6,140.0,same,expA,2817.40168966,2552.76843379,2311.53799482
1194,6,140.0,same,expB,2523.19611783,2126.96166226,1842.21496501
1195,6,140.0,same,gs,722.0,722.0,722.0
1196,6,140.0,same,oc,30.6023039324,29.7215333897,28.9416574875
1197,6,140.0,same,th,41.3866221485,37.3135023005,33.9392955294
1198,6,160.0,flipped,bq,28.3051966938,25.8521386,23.5509055923
1199,6,160.0,flipped,bqp,27.1334508774,24.6052656836,22.4668619578
1200,6,160.0,flipped,exp,2600.5727481,2390.55453137,2190.47798841
1201,6,160.0,flipped,expA,2929.91411035,2555.02388312,2214.00159856
1202,6,160.0,flipped,expB,2537.76792219,2258.12295984,2056.93276227
1203,6,160.0,flipped,gs,722.0,722.0,722.0
1204,6,160.0,flipped,oc,35.3194093234,34.4663077452,33.6455271209
1205,6,160.0,flipped,th,45.049875684,40.9091950504,37.2756069464
1206,6,160.0,same,bq,28.6834506745,26.0476989914,24.0339773355
1207,6,160.0,same,bqp,27.6991089589,25.6351003692,23.5821354886
1208,6,160.0,same,exp,2437.09721102,2060.27403815,1623.6821495
1209,6,160.0,same,expA,2565.61290104,1871.0714157,1170.06448632
1210,6,160.0,same,expB,2563.0795092,2204.06901729,1843.6156593
1211,6,160.0,same,gs,722.0,722.0,722.0
1212,6,160.0,same,oc,35.4868740682,34.7144569286,33.9071810591
1213,6,160.0,same,th,40.4200887895,36.994666136,34.0158925106
1214,6,180.0,flipped,bq,26.6854994012,24.523099337,22.6485329156
1215,6,180.0,flipped,bqp,25.7697459634,23.5370013602,21.565609372
1216,6,180.0,flipped,exp,2293.33539044,2039.85241257,1763.47210384
1217,6,180.0,flipped,expA,2649.43416552,2296.06702015,2003.09336512
1218,6,180.0,flipped,expB,2181.86836785,1831.28438781,1453.71120768
1219,6,180.0,flipped,gs,722.0,722.0,722.0
1220,6,180.0,flipped,oc,40.363287805,39.5924115321,38.7982597753
1221,6,180.0,flipped,th,42.2364902141,38.3027680491,35.0293503958
1222,6,180.0,same,bq,26.4309627047,23.9515488437,21.8511603553
1223,6,180.0,same,bqp,26.70740966,24.4649569475,22.382913143
1224,6,180.0,same,exp,2603.44022288,2363.59585277,2149.38560232
1225,6,180.0,same,expA,2777.00992743,2358.23314283,2039.97318641
1226,6,180.0,same,expB,2721.81550023,2363.32441773,2117.61046979
1227,6,180.0,same,gs,722.0,722.0,722.0
1228,6,180.0,same,oc,40.0748180563,39.2568775326,38.4598525007
1229,6,180.0,same,th,39.8534777996,36.2208544577,33.2352188284
1230,7,0.0,flipped,bq,16.6777548685,15.9162913179,15.1431852284
1231,7,0.0,flipped,bqp,20.6044049311,19.3807530637,18.2364325729
1232,7,0.0,flipped,exp,1588.79075853,1463.78980961,1356.48701384
1233,7,0.0,flipped,expA,1805.57997283,1585.49605963,1376.28910089
1234,7,0.0,flipped,expB,1499.59814681,1363.6026545,1257.81618412
1235,7,0.0,flipped,gs,722.0,722.0,722.0
1236,7,0.0,flipped,hc,13.1751754542,12.7455417263,12.3464145736
1237,7,0.0,flipped,oc,1.0,1.0,1.0
1238,7,0.0,flipped,th,2.0,2.0,2.0
1239,7,0.0,same,bq,16.9347918021,16.1078737938,15.3227003094
1240,7,0.0,same,bqp,15.4010387093,14.5847606483,13.8405129709
1241,7,0.0,same,exp,1407.40832446,1301.20151221,1219.79336697
1242,7,0.0,same,expA,1668.75750624,1476.82151923,1315.8022549
1243,7,0.0,same,expB,1275.1096347,1165.35208267,1079.79607291
1244,7,0.0,same,gs,722.0,722.0,722.0
1245,7,0.0,same,hc,13.1506143251,12.7623156824,12.3588632377
1246,7,0.0,same,oc,1.0,1.0,1.0
1247,7,0.0,same,th,1.0,1.0,1.0
1248,7,20.0,flipped,bq,18.4217270148,16.7300753543,15.126515471
1249,7,20.0,flipped,bqp,21.382807635,19.3280763006,17.3774468805
1250,7,20.0,flipped,exp,2371.61107613,2164.22791472,1988.75216442
1251,7,20.0,flipped,expA,2573.52368041,2287.88700318,2059.52169014
1252,7,20.0,flipped,expB,2372.87976681,2052.76309799,1846.25235649
1253,7,20.0,flipped,gs,722.0,722.0,722.0
1254,7,20.0,flipped,hc,15.2131018744,14.3947385388,13.6393402301
1255,7,20.0,flipped,oc,4.71726589515,4.48753906563,4.24809910208
1256,7,20.0,flipped,th,7.2444353342,6.21654082852,5.42603684576
1257,7,20.0,same,bq,16.3599440538,14.3985337154,12.6233301353
1258,7,20.0,same,bqp,15.1595811672,13.477759956,11.9213886881
1259,7,20.0,same,exp,1775.51600319,1536.93300185,1236.6033073
1260,7,20.0,same,expA,2115.64929173,1594.48072997,1096.02987897
1261,7,20.0,same,expB,1612.88173845,1470.12565778,1346.97416792
1262,7,20.0,same,gs,722.0,722.0,722.0
1263,7,20.0,same,hc,15.1960494604,14.3182510802,13.5155279165
1264,7,20.0,same,oc,4.47420143494,4.27571580064,4.0793630366
1265,7,20.0,same,th,9.66979658329,8.24689707389,7.21630834597
1266,7,40.0,flipped,bq,20.0182404788,18.3708028523,16.6457353037
1267,7,40.0,flipped,bqp,25.0158632971,22.8517674831,20.6926854332
1268,7,40.0,flipped,exp,2852.34442185,2524.55857597,2214.45603622
1269,7,40.0,flipped,expA,3029.34936893,2632.57716319,2321.18375814
1270,7,40.0,flipped,expB,2927.75239956,2421.0495332,1957.65460239
1271,7,40.0,flipped,gs,722.0,722.0,722.0
1272,7,40.0,flipped,hc,18.0834191581,17.5501330325,17.0626888142
1273,7,40.0,flipped,oc,8.99834343059,8.57918089249,8.20134264327
1274,7,40.0,flipped,th,17.5027553344,13.5748051922,11.0540436524
1275,7,40.0,same,bq,18.4766592806,17.0486753406,15.804423118
1276,7,40.0,same,bqp,16.5313340259,15.2010701583,14.0327359351
1277,7,40.0,same,exp,2535.11570839,2277.17983018,2042.57217616
1278,7,40.0,same,expA,2750.01997629,2391.36920205,2094.38410711
1279,7,40.0,same,expB,2604.31887723,2190.2541421,1867.08515787
1280,7,40.0,same,gs,722.0,722.0,722.0
1281,7,40.0,same,hc,18.7178298208,18.1689482605,17.5491058648
1282,7,40.0,same,oc,8.71452835281,8.34258879309,7.96737955471
1283,7,40.0,same,th,18.0713635595,14.6967610324,12.4215508354
