,stimulus,theta,flipped,model,chance
0,0,0.0,flipped,bq,False
1,0,0.0,flipped,bqp,False
2,0,0.0,flipped,exp,False
3,0,0.0,flipped,hc,False
4,0,0.0,flipped,oc,False
5,0,0.0,flipped,th,False
6,0,0.0,same,bq,False
7,0,0.0,same,bqp,False
8,0,0.0,same,exp,False
9,0,0.0,same,hc,False
10,0,0.0,same,oc,False
11,0,0.0,same,th,False
12,0,20.0,flipped,bq,False
13,0,20.0,flipped,bqp,False
14,0,20.0,flipped,exp,False
15,0,20.0,flipped,hc,False
16,0,20.0,flipped,oc,False
17,0,20.0,flipped,th,False
18,0,20.0,same,bq,False
19,0,20.0,same,bqp,False
20,0,20.0,same,exp,False
21,0,20.0,same,hc,False
22,0,20.0,same,oc,False
23,0,20.0,same,th,False
24,0,40.0,flipped,bq,False
25,0,40.0,flipped,bqp,False
26,0,40.0,flipped,exp,False
27,0,40.0,flipped,hc,False
28,0,40.0,flipped,oc,False
29,0,40.0,flipped,th,False
30,0,40.0,same,bq,False
31,0,40.0,same,bqp,False
32,0,40.0,same,exp,False
33,0,40.0,same,hc,False
34,0,40.0,same,oc,False
35,0,40.0,same,th,False
36,0,60.0,flipped,bq,False
37,0,60.0,flipped,bqp,False
38,0,60.0,flipped,exp,False
39,0,60.0,flipped,hc,True
40,0,60.0,flipped,oc,False
41,0,60.0,flipped,th,False
42,0,60.0,same,bq,False
43,0,60.0,same,bqp,False
44,0,60.0,same,exp,False
45,0,60.0,same,hc,True
46,0,60.0,same,oc,False
47,0,60.0,same,th,False
48,0,80.0,flipped,bq,False
49,0,80.0,flipped,bqp,False
50,0,80.0,flipped,exp,False
51,0,80.0,flipped,hc,True
52,0,80.0,flipped,oc,False
53,0,80.0,flipped,th,False
54,0,80.0,same,bq,False
55,0,80.0,same,bqp,False
56,0,80.0,same,exp,False
57,0,80.0,same,hc,True
58,0,80.0,same,oc,False
59,0,80.0,same,th,False
60,0,100.0,flipped,bq,False
61,0,100.0,flipped,bqp,False
62,0,100.0,flipped,exp,False
63,0,100.0,flipped,hc,True
64,0,100.0,flipped,oc,False
65,0,100.0,flipped,th,False
66,0,100.0,same,bq,False
67,0,100.0,same,bqp,False
68,0,100.0,same,exp,False
69,0,100.0,same,hc,True
70,0,100.0,same,oc,False
71,0,100.0,same,th,False
72,0,120.0,flipped,bq,False
73,0,120.0,flipped,bqp,False
74,0,120.0,flipped,exp,False
75,0,120.0,flipped,hc,False
76,0,120.0,flipped,oc,False
77,0,120.0,flipped,th,False
78,0,120.0,same,bq,False
79,0,120.0,same,bqp,False
80,0,120.0,same,exp,False
81,0,120.0,same,hc,False
82,0,120.0,same,oc,False
83,0,120.0,same,th,False
84,0,140.0,flipped,bq,False
85,0,140.0,flipped,bqp,False
86,0,140.0,flipped,exp,False
87,0,140.0,flipped,hc,False
88,0,140.0,flipped,oc,False
89,0,140.0,flipped,th,False
90,0,140.0,same,bq,False
91,0,140.0,same,bqp,False
92,0,140.0,same,exp,False
93,0,140.0,same,hc,False
94,0,140.0,same,oc,False
95,0,140.0,same,th,False
96,0,160.0,flipped,bq,False
97,0,160.0,flipped,bqp,False
98,0,160.0,flipped,exp,False
99,0,160.0,flipped,hc,False
100,0,160.0,flipped,oc,False
101,0,160.0,flipped,th,False
102,0,160.0,same,bq,False
103,0,160.0,same,bqp,False
104,0,160.0,same,exp,True
105,0,160.0,same,hc,False
106,0,160.0,same,oc,False
107,0,160.0,same,th,False
108,0,180.0,flipped,bq,False
109,0,180.0,flipped,bqp,False
110,0,180.0,flipped,exp,False
111,0,180.0,flipped,hc,False
112,0,180.0,flipped,oc,False
113,0,180.0,flipped,th,False
114,0,180.0,same,bq,False
115,0,180.0,same,bqp,False
116,0,180.0,same,exp,False
117,0,180.0,same,hc,False
118,0,180.0,same,oc,False
119,0,180.0,same,th,False
120,0,200.0,flipped,bq,False
121,0,200.0,flipped,bqp,False
122,0,200.0,flipped,exp,False
123,0,200.0,flipped,hc,False
124,0,200.0,flipped,oc,False
125,0,200.0,flipped,th,False
126,0,200.0,same,bq,False
127,0,200.0,same,bqp,False
128,0,200.0,same,exp,True
129,0,200.0,same,hc,False
130,0,200.0,same,oc,False
131,0,200.0,same,th,False
132,0,220.0,flipped,bq,False
133,0,220.0,flipped,bqp,False
134,0,220.0,flipped,exp,False
135,0,220.0,flipped,hc,False
136,0,220.0,flipped,oc,False
137,0,220.0,flipped,th,False
138,0,220.0,same,bq,False
139,0,220.0,same,bqp,False
140,0,220.0,same,exp,False
141,0,220.0,same,hc,False
142,0,220.0,same,oc,False
143,0,220.0,same,th,False
144,0,240.0,flipped,bq,False
145,0,240.0,flipped,bqp,False
146,0,240.0,flipped,exp,False
147,0,240.0,flipped,hc,False
148,0,240.0,flipped,oc,False
149,0,240.0,flipped,th,False
150,0,240.0,same,bq,False
151,0,240.0,same,bqp,False
152,0,240.0,same,exp,False
153,0,240.0,same,hc,True
154,0,240.0,same,oc,False
155,0,240.0,same,th,False
156,0,260.0,flipped,bq,False
157,0,260.0,flipped,bqp,False
158,0,260.0,flipped,exp,False
159,0,260.0,flipped,hc,True
160,0,260.0,flipped,oc,False
161,0,260.0,flipped,th,False
162,0,260.0,same,bq,False
163,0,260.0,same,bqp,False
164,0,260.0,same,exp,False
165,0,260.0,same,hc,True
166,0,260.0,same,oc,False
167,0,260.0,same,th,False
168,0,280.0,flipped,bq,False
169,0,280.0,flipped,bqp,False
170,0,280.0,flipped,exp,False
171,0,280.0,flipped,hc,True
172,0,280.0,flipped,oc,False
173,0,280.0,flipped,th,False
174,0,280.0,same,bq,False
175,0,280.0,same,bqp,False
176,0,280.0,same,exp,False
177,0,280.0,same,hc,True
178,0,280.0,same,oc,False
179,0,280.0,same,th,False
180,0,300.0,flipped,bq,False
181,0,300.0,flipped,bqp,False
182,0,300.0,flipped,exp,False
183,0,300.0,flipped,hc,True
184,0,300.0,flipped,oc,False
185,0,300.0,flipped,th,False
186,0,300.0,same,bq,False
187,0,300.0,same,bqp,False
188,0,300.0,same,exp,False
189,0,300.0,same,hc,True
190,0,300.0,same,oc,False
191,0,300.0,same,th,False
192,0,320.0,flipped,bq,False
193,0,320.0,flipped,bqp,False
194,0,320.0,flipped,exp,False
195,0,320.0,flipped,hc,False
196,0,320.0,flipped,oc,False
197,0,320.0,flipped,th,False
198,0,320.0,same,bq,False
199,0,320.0,same,bqp,False
200,0,320.0,same,exp,False
201,0,320.0,same,hc,False
202,0,320.0,same,oc,False
203,0,320.0,same,th,False
204,0,340.0,flipped,bq,False
205,0,340.0,flipped,bqp,False
206,0,340.0,flipped,exp,False
207,0,340.0,flipped,hc,False
208,0,340.0,flipped,oc,False
209,0,340.0,flipped,th,False
210,0,340.0,same,bq,False
211,0,340.0,same,bqp,False
212,0,340.0,same,exp,False
213,0,340.0,same,hc,False
214,0,340.0,same,oc,False
215,0,340.0,same,th,False
216,1,0.0,flipped,bq,False
217,1,0.0,flipped,bqp,False
218,1,0.0,flipped,exp,False
219,1,0.0,flipped,hc,False
220,1,0.0,flipped,oc,False
221,1,0.0,flipped,th,False
222,1,0.0,same,bq,False
223,1,0.0,same,bqp,False
224,1,0.0,same,exp,False
225,1,0.0,same,hc,False
226,1,0.0,same,oc,False
227,1,0.0,same,th,False
228,1,20.0,flipped,bq,False
229,1,20.0,flipped,bqp,False
230,1,20.0,flipped,exp,False
231,1,20.0,flipped,hc,False
232,1,20.0,flipped,oc,False
233,1,20.0,flipped,th,False
234,1,20.0,same,bq,False
235,1,20.0,same,bqp,False
236,1,20.0,same,exp,False
237,1,20.0,same,hc,False
238,1,20.0,same,oc,False
239,1,20.0,same,th,False
240,1,40.0,flipped,bq,False
241,1,40.0,flipped,bqp,False
242,1,40.0,flipped,exp,False
243,1,40.0,flipped,hc,False
244,1,40.0,flipped,oc,False
245,1,40.0,flipped,th,False
246,1,40.0,same,bq,False
247,1,40.0,same,bqp,False
248,1,40.0,same,exp,False
249,1,40.0,same,hc,False
250,1,40.0,same,oc,False
251,1,40.0,same,th,False
252,1,60.0,flipped,bq,False
253,1,60.0,flipped,bqp,False
254,1,60.0,flipped,exp,False
255,1,60.0,flipped,hc,False
256,1,60.0,flipped,oc,False
257,1,60.0,flipped,th,False
258,1,60.0,same,bq,False
259,1,60.0,same,bqp,False
260,1,60.0,same,exp,False
261,1,60.0,same,hc,False
262,1,60.0,same,oc,False
263,1,60.0,same,th,False
264,1,80.0,flipped,bq,False
265,1,80.0,flipped,bqp,False
266,1,80.0,flipped,exp,False
267,1,80.0,flipped,hc,False
268,1,80.0,flipped,oc,False
269,1,80.0,flipped,th,False
270,1,80.0,same,bq,False
271,1,80.0,same,bqp,False
272,1,80.0,same,exp,False
273,1,80.0,same,hc,False
274,1,80.0,same,oc,False
275,1,80.0,same,th,False
276,1,100.0,flipped,bq,False
277,1,100.0,flipped,bqp,False
278,1,100.0,flipped,exp,False
279,1,100.0,flipped,hc,False
280,1,100.0,flipped,oc,False
281,1,100.0,flipped,th,False
282,1,100.0,same,bq,False
283,1,100.0,same,bqp,False
284,1,100.0,same,exp,False
285,1,100.0,same,hc,False
286,1,100.0,same,oc,False
287,1,100.0,same,th,False
288,1,120.0,flipped,bq,False
289,1,120.0,flipped,bqp,False
290,1,120.0,flipped,exp,False
291,1,120.0,flipped,hc,False
292,1,120.0,flipped,oc,False
293,1,120.0,flipped,th,False
294,1,120.0,same,bq,False
295,1,120.0,same,bqp,False
296,1,120.0,same,exp,False
297,1,120.0,same,hc,False
298,1,120.0,same,oc,False
299,1,120.0,same,th,False
300,1,140.0,flipped,bq,False
301,1,140.0,flipped,bqp,False
302,1,140.0,flipped,exp,False
303,1,140.0,flipped,hc,False
304,1,140.0,flipped,oc,False
305,1,140.0,flipped,th,False
306,1,140.0,same,bq,False
307,1,140.0,same,bqp,False
308,1,140.0,same,exp,False
309,1,140.0,same,hc,False
310,1,140.0,same,oc,False
311,1,140.0,same,th,False
312,1,160.0,flipped,bq,False
313,1,160.0,flipped,bqp,False
314,1,160.0,flipped,exp,False
315,1,160.0,flipped,hc,False
316,1,160.0,flipped,oc,False
317,1,160.0,flipped,th,False
318,1,160.0,same,bq,False
319,1,160.0,same,bqp,False
320,1,160.0,same,exp,True
321,1,160.0,same,hc,False
322,1,160.0,same,oc,False
323,1,160.0,same,th,False
324,1,180.0,flipped,bq,False
325,1,180.0,flipped,bqp,False
326,1,180.0,flipped,exp,False
327,1,180.0,flipped,hc,False
328,1,180.0,flipped,oc,False
329,1,180.0,flipped,th,False
330,1,180.0,same,bq,False
331,1,180.0,same,bqp,False
332,1,180.0,same,exp,False
333,1,180.0,same,hc,False
334,1,180.0,same,oc,False
335,1,180.0,same,th,False
336,1,200.0,flipped,bq,False
337,1,200.0,flipped,bqp,False
338,1,200.0,flipped,exp,False
339,1,200.0,flipped,hc,False
340,1,200.0,flipped,oc,False
341,1,200.0,flipped,th,False
342,1,200.0,same,bq,False
343,1,200.0,same,bqp,False
344,1,200.0,same,exp,False
345,1,200.0,same,hc,False
346,1,200.0,same,oc,False
347,1,200.0,same,th,False
348,1,220.0,flipped,bq,False
349,1,220.0,flipped,bqp,False
350,1,220.0,flipped,exp,False
351,1,220.0,flipped,hc,False
352,1,220.0,flipped,oc,False
353,1,220.0,flipped,th,False
354,1,220.0,same,bq,False
355,1,220.0,same,bqp,False
356,1,220.0,same,exp,False
357,1,220.0,same,hc,False
358,1,220.0,same,oc,False
359,1,220.0,same,th,False
360,1,240.0,flipped,bq,False
361,1,240.0,flipped,bqp,False
362,1,240.0,flipped,exp,False
363,1,240.0,flipped,hc,False
364,1,240.0,flipped,oc,False
365,1,240.0,flipped,th,False
366,1,240.0,same,bq,False
367,1,240.0,same,bqp,False
368,1,240.0,same,exp,False
369,1,240.0,same,hc,False
370,1,240.0,same,oc,False
371,1,240.0,same,th,False
372,1,260.0,flipped,bq,False
373,1,260.0,flipped,bqp,False
374,1,260.0,flipped,exp,False
375,1,260.0,flipped,hc,False
376,1,260.0,flipped,oc,False
377,1,260.0,flipped,th,False
378,1,260.0,same,bq,False
379,1,260.0,same,bqp,False
380,1,260.0,same,exp,True
381,1,260.0,same,hc,False
382,1,260.0,same,oc,False
383,1,260.0,same,th,False
384,1,280.0,flipped,bq,False
385,1,280.0,flipped,bqp,False
386,1,280.0,flipped,exp,False
387,1,280.0,flipped,hc,False
388,1,280.0,flipped,oc,False
389,1,280.0,flipped,th,False
390,1,280.0,same,bq,False
391,1,280.0,same,bqp,False
392,1,280.0,same,exp,False
393,1,280.0,same,hc,False
394,1,280.0,same,oc,False
395,1,280.0,same,th,False
396,1,300.0,flipped,bq,False
397,1,300.0,flipped,bqp,False
398,1,300.0,flipped,exp,False
399,1,300.0,flipped,hc,False
400,1,300.0,flipped,oc,False
401,1,300.0,flipped,th,False
402,1,300.0,same,bq,False
403,1,300.0,same,bqp,False
404,1,300.0,same,exp,False
405,1,300.0,same,hc,False
406,1,300.0,same,oc,False
407,1,300.0,same,th,False
408,1,320.0,flipped,bq,False
409,1,320.0,flipped,bqp,False
410,1,320.0,flipped,exp,False
411,1,320.0,flipped,hc,False
412,1,320.0,flipped,oc,False
413,1,320.0,flipped,th,False
414,1,320.0,same,bq,False
415,1,320.0,same,bqp,False
416,1,320.0,same,exp,False
417,1,320.0,same,hc,False
418,1,320.0,same,oc,False
419,1,320.0,same,th,False
420,1,340.0,flipped,bq,False
421,1,340.0,flipped,bqp,False
422,1,340.0,flipped,exp,False
423,1,340.0,flipped,hc,False
424,1,340.0,flipped,oc,False
425,1,340.0,flipped,th,False
426,1,340.0,same,bq,False
427,1,340.0,same,bqp,False
428,1,340.0,same,exp,False
429,1,340.0,same,hc,False
430,1,340.0,same,oc,False
431,1,340.0,same,th,False
432,2,0.0,flipped,bq,False
433,2,0.0,flipped,bqp,False
434,2,0.0,flipped,exp,False
435,2,0.0,flipped,hc,False
436,2,0.0,flipped,oc,False
437,2,0.0,flipped,th,False
438,2,0.0,same,bq,False
439,2,0.0,same,bqp,False
440,2,0.0,same,exp,False
441,2,0.0,same,hc,False
442,2,0.0,same,oc,False
443,2,0.0,same,th,False
444,2,20.0,flipped,bq,False
445,2,20.0,flipped,bqp,False
446,2,20.0,flipped,exp,False
447,2,20.0,flipped,hc,False
448,2,20.0,flipped,oc,False
449,2,20.0,flipped,th,False
450,2,20.0,same,bq,False
451,2,20.0,same,bqp,False
452,2,20.0,same,exp,False
453,2,20.0,same,hc,False
454,2,20.0,same,oc,False
455,2,20.0,same,th,False
456,2,40.0,flipped,bq,False
457,2,40.0,flipped,bqp,False
458,2,40.0,flipped,exp,False
459,2,40.0,flipped,hc,False
460,2,40.0,flipped,oc,False
461,2,40.0,flipped,th,False
462,2,40.0,same,bq,False
463,2,40.0,same,bqp,False
464,2,40.0,same,exp,False
465,2,40.0,same,hc,False
466,2,40.0,same,oc,False
467,2,40.0,same,th,False
468,2,60.0,flipped,bq,False
469,2,60.0,flipped,bqp,False
470,2,60.0,flipped,exp,False
471,2,60.0,flipped,hc,True
472,2,60.0,flipped,oc,False
473,2,60.0,flipped,th,False
474,2,60.0,same,bq,False
475,2,60.0,same,bqp,False
476,2,60.0,same,exp,False
477,2,60.0,same,hc,True
478,2,60.0,same,oc,False
479,2,60.0,same,th,False
480,2,80.0,flipped,bq,False
481,2,80.0,flipped,bqp,False
482,2,80.0,flipped,exp,False
483,2,80.0,flipped,hc,True
484,2,80.0,flipped,oc,False
485,2,80.0,flipped,th,False
486,2,80.0,same,bq,False
487,2,80.0,same,bqp,False
488,2,80.0,same,exp,False
489,2,80.0,same,hc,True
490,2,80.0,same,oc,False
491,2,80.0,same,th,False
492,2,100.0,flipped,bq,False
493,2,100.0,flipped,bqp,False
494,2,100.0,flipped,exp,False
495,2,100.0,flipped,hc,True
496,2,100.0,flipped,oc,False
497,2,100.0,flipped,th,False
498,2,100.0,same,bq,False
499,2,100.0,same,bqp,False
500,2,100.0,same,exp,False
501,2,100.0,same,hc,True
502,2,100.0,same,oc,False
503,2,100.0,same,th,False
504,2,120.0,flipped,bq,False
505,2,120.0,flipped,bqp,False
506,2,120.0,flipped,exp,False
507,2,120.0,flipped,hc,True
508,2,120.0,flipped,oc,False
509,2,120.0,flipped,th,False
510,2,120.0,same,bq,False
511,2,120.0,same,bqp,False
512,2,120.0,same,exp,False
513,2,120.0,same,hc,True
514,2,120.0,same,oc,False
515,2,120.0,same,th,False
516,2,140.0,flipped,bq,False
517,2,140.0,flipped,bqp,False
518,2,140.0,flipped,exp,False
519,2,140.0,flipped,hc,False
520,2,140.0,flipped,oc,False
521,2,140.0,flipped,th,False
522,2,140.0,same,bq,False
523,2,140.0,same,bqp,False
524,2,140.0,same,exp,False
525,2,140.0,same,hc,False
526,2,140.0,same,oc,False
527,2,140.0,same,th,False
528,2,160.0,flipped,bq,False
529,2,160.0,flipped,bqp,False
530,2,160.0,flipped,exp,False
531,2,160.0,flipped,hc,False
532,2,160.0,flipped,oc,False
533,2,160.0,flipped,th,False
534,2,160.0,same,bq,False
535,2,160.0,same,bqp,False
536,2,160.0,same,exp,False
537,2,160.0,same,hc,False
538,2,160.0,same,oc,False
539,2,160.0,same,th,False
540,2,180.0,flipped,bq,False
541,2,180.0,flipped,bqp,False
542,2,180.0,flipped,exp,False
543,2,180.0,flipped,hc,False
544,2,180.0,flipped,oc,False
545,2,180.0,flipped,th,False
546,2,180.0,same,bq,False
547,2,180.0,same,bqp,False
548,2,180.0,same,exp,False
549,2,180.0,same,hc,False
550,2,180.0,same,oc,False
551,2,180.0,same,th,False
552,2,200.0,flipped,bq,False
553,2,200.0,flipped,bqp,False
554,2,200.0,flipped,exp,False
555,2,200.0,flipped,hc,False
556,2,200.0,flipped,oc,False
557,2,200.0,flipped,th,False
558,2,200.0,same,bq,False
559,2,200.0,same,bqp,False
560,2,200.0,same,exp,False
561,2,200.0,same,hc,False
562,2,200.0,same,oc,False
563,2,200.0,same,th,False
564,2,220.0,flipped,bq,False
565,2,220.0,flipped,bqp,False
566,2,220.0,flipped,exp,False
567,2,220.0,flipped,hc,False
568,2,220.0,flipped,oc,False
569,2,220.0,flipped,th,False
570,2,220.0,same,bq,False
571,2,220.0,same,bqp,False
572,2,220.0,same,exp,False
573,2,220.0,same,hc,False
574,2,220.0,same,oc,False
575,2,220.0,same,th,False
576,2,240.0,flipped,bq,False
577,2,240.0,flipped,bqp,False
578,2,240.0,flipped,exp,False
579,2,240.0,flipped,hc,True
580,2,240.0,flipped,oc,False
581,2,240.0,flipped,th,False
582,2,240.0,same,bq,False
583,2,240.0,same,bqp,False
584,2,240.0,same,exp,False
585,2,240.0,same,hc,True
586,2,240.0,same,oc,False
587,2,240.0,same,th,False
588,2,260.0,flipped,bq,False
589,2,260.0,flipped,bqp,False
590,2,260.0,flipped,exp,False
591,2,260.0,flipped,hc,True
592,2,260.0,flipped,oc,False
593,2,260.0,flipped,th,False
594,2,260.0,same,bq,False
595,2,260.0,same,bqp,False
596,2,260.0,same,exp,False
597,2,260.0,same,hc,True
598,2,260.0,same,oc,False
599,2,260.0,same,th,False
600,2,280.0,flipped,bq,False
601,2,280.0,flipped,bqp,False
602,2,280.0,flipped,exp,False
603,2,280.0,flipped,hc,True
604,2,280.0,flipped,oc,False
605,2,280.0,flipped,th,False
606,2,280.0,same,bq,False
607,2,280.0,same,bqp,False
608,2,280.0,same,exp,False
609,2,280.0,same,hc,True
610,2,280.0,same,oc,False
611,2,280.0,same,th,False
612,2,300.0,flipped,bq,False
613,2,300.0,flipped,bqp,False
614,2,300.0,flipped,exp,False
615,2,300.0,flipped,hc,True
616,2,300.0,flipped,oc,False
617,2,300.0,flipped,th,False
618,2,300.0,same,bq,False
619,2,300.0,same,bqp,False
620,2,300.0,same,exp,False
621,2,300.0,same,hc,True
622,2,300.0,same,oc,False
623,2,300.0,same,th,False
624,2,320.0,flipped,bq,False
625,2,320.0,flipped,bqp,False
626,2,320.0,flipped,exp,False
627,2,320.0,flipped,hc,False
628,2,320.0,flipped,oc,False
629,2,320.0,flipped,th,False
630,2,320.0,same,bq,False
631,2,320.0,same,bqp,False
632,2,320.0,same,exp,False
633,2,320.0,same,hc,False
634,2,320.0,same,oc,False
635,2,320.0,same,th,False
636,2,340.0,flipped,bq,False
637,2,340.0,flipped,bqp,False
638,2,340.0,flipped,exp,False
639,2,340.0,flipped,hc,False
640,2,340.0,flipped,oc,False
641,2,340.0,flipped,th,False
642,2,340.0,same,bq,False
643,2,340.0,same,bqp,False
644,2,340.0,same,exp,False
645,2,340.0,same,hc,False
646,2,340.0,same,oc,False
647,2,340.0,same,th,False
648,3,0.0,flipped,bq,False
649,3,0.0,flipped,bqp,False
650,3,0.0,flipped,exp,False
651,3,0.0,flipped,hc,False
652,3,0.0,flipped,oc,False
653,3,0.0,flipped,th,False
654,3,0.0,same,bq,False
655,3,0.0,same,bqp,False
656,3,0.0,same,exp,False
657,3,0.0,same,hc,False
658,3,0.0,same,oc,False
659,3,0.0,same,th,False
660,3,20.0,flipped,bq,False
661,3,20.0,flipped,bqp,False
662,3,20.0,flipped,exp,False
663,3,20.0,flipped,hc,False
664,3,20.0,flipped,oc,False
665,3,20.0,flipped,th,False
666,3,20.0,same,bq,False
667,3,20.0,same,bqp,False
668,3,20.0,same,exp,False
669,3,20.0,same,hc,False
670,3,20.0,same,oc,False
671,3,20.0,same,th,False
672,3,40.0,flipped,bq,False
673,3,40.0,flipped,bqp,False
674,3,40.0,flipped,exp,False
675,3,40.0,flipped,hc,False
676,3,40.0,flipped,oc,False
677,3,40.0,flipped,th,False
678,3,40.0,same,bq,False
679,3,40.0,same,bqp,False
680,3,40.0,same,exp,False
681,3,40.0,same,hc,False
682,3,40.0,same,oc,False
683,3,40.0,same,th,False
684,3,60.0,flipped,bq,False
685,3,60.0,flipped,bqp,False
686,3,60.0,flipped,exp,False
687,3,60.0,flipped,hc,False
688,3,60.0,flipped,oc,False
689,3,60.0,flipped,th,False
690,3,60.0,same,bq,False
691,3,60.0,same,bqp,False
692,3,60.0,same,exp,False
693,3,60.0,same,hc,False
694,3,60.0,same,oc,False
695,3,60.0,same,th,False
696,3,80.0,flipped,bq,False
697,3,80.0,flipped,bqp,False
698,3,80.0,flipped,exp,False
699,3,80.0,flipped,hc,False
700,3,80.0,flipped,oc,False
701,3,80.0,flipped,th,False
702,3,80.0,same,bq,False
703,3,80.0,same,bqp,False
704,3,80.0,same,exp,False
705,3,80.0,same,hc,False
706,3,80.0,same,oc,False
707,3,80.0,same,th,False
708,3,100.0,flipped,bq,False
709,3,100.0,flipped,bqp,False
710,3,100.0,flipped,exp,True
711,3,100.0,flipped,hc,False
712,3,100.0,flipped,oc,False
713,3,100.0,flipped,th,False
714,3,100.0,same,bq,False
715,3,100.0,same,bqp,False
716,3,100.0,same,exp,False
717,3,100.0,same,hc,False
718,3,100.0,same,oc,False
719,3,100.0,same,th,False
720,3,120.0,flipped,bq,False
721,3,120.0,flipped,bqp,False
722,3,120.0,flipped,exp,False
723,3,120.0,flipped,hc,False
724,3,120.0,flipped,oc,False
725,3,120.0,flipped,th,False
726,3,120.0,same,bq,False
727,3,120.0,same,bqp,False
728,3,120.0,same,exp,True
729,3,120.0,same,hc,False
730,3,120.0,same,oc,False
731,3,120.0,same,th,False
732,3,140.0,flipped,bq,False
733,3,140.0,flipped,bqp,False
734,3,140.0,flipped,exp,True
735,3,140.0,flipped,hc,False
736,3,140.0,flipped,oc,False
737,3,140.0,flipped,th,False
738,3,140.0,same,bq,False
739,3,140.0,same,bqp,False
740,3,140.0,same,exp,True
741,3,140.0,same,hc,False
742,3,140.0,same,oc,False
743,3,140.0,same,th,False
744,3,160.0,flipped,bq,False
745,3,160.0,flipped,bqp,False
746,3,160.0,flipped,exp,False
747,3,160.0,flipped,hc,False
748,3,160.0,flipped,oc,False
749,3,160.0,flipped,th,False
750,3,160.0,same,bq,False
751,3,160.0,same,bqp,False
752,3,160.0,same,exp,True
753,3,160.0,same,hc,False
754,3,160.0,same,oc,False
755,3,160.0,same,th,False
756,3,180.0,flipped,bq,False
757,3,180.0,flipped,bqp,False
758,3,180.0,flipped,exp,False
759,3,180.0,flipped,hc,False
760,3,180.0,flipped,oc,False
761,3,180.0,flipped,th,False
762,3,180.0,same,bq,False
763,3,180.0,same,bqp,False
764,3,180.0,same,exp,True
765,3,180.0,same,hc,False
766,3,180.0,same,oc,False
767,3,180.0,same,th,False
768,3,200.0,flipped,bq,False
769,3,200.0,flipped,bqp,False
770,3,200.0,flipped,exp,True
771,3,200.0,flipped,hc,False
772,3,200.0,flipped,oc,False
773,3,200.0,flipped,th,False
774,3,200.0,same,bq,False
775,3,200.0,same,bqp,False
776,3,200.0,same,exp,True
777,3,200.0,same,hc,False
778,3,200.0,same,oc,False
779,3,200.0,same,th,False
780,3,220.0,flipped,bq,False
781,3,220.0,flipped,bqp,False
782,3,220.0,flipped,exp,False
783,3,220.0,flipped,hc,False
784,3,220.0,flipped,oc,False
785,3,220.0,flipped,th,False
786,3,220.0,same,bq,False
787,3,220.0,same,bqp,False
788,3,220.0,same,exp,True
789,3,220.0,same,hc,False
790,3,220.0,same,oc,False
791,3,220.0,same,th,False
792,3,240.0,flipped,bq,False
793,3,240.0,flipped,bqp,False
794,3,240.0,flipped,exp,False
795,3,240.0,flipped,hc,False
796,3,240.0,flipped,oc,False
797,3,240.0,flipped,th,False
798,3,240.0,same,bq,False
799,3,240.0,same,bqp,False
800,3,240.0,same,exp,True
801,3,240.0,same,hc,False
802,3,240.0,same,oc,False
803,3,240.0,same,th,False
804,3,260.0,flipped,bq,False
805,3,260.0,flipped,bqp,False
806,3,260.0,flipped,exp,False
807,3,260.0,flipped,hc,False
808,3,260.0,flipped,oc,False
809,3,260.0,flipped,th,False
810,3,260.0,same,bq,False
811,3,260.0,same,bqp,False
812,3,260.0,same,exp,True
813,3,260.0,same,hc,False
814,3,260.0,same,oc,False
815,3,260.0,same,th,False
816,3,280.0,flipped,bq,False
817,3,280.0,flipped,bqp,False
818,3,280.0,flipped,exp,False
819,3,280.0,flipped,hc,False
820,3,280.0,flipped,oc,False
821,3,280.0,flipped,th,False
822,3,280.0,same,bq,False
823,3,280.0,same,bqp,False
824,3,280.0,same,exp,False
825,3,280.0,same,hc,False
826,3,280.0,same,oc,False
827,3,280.0,same,th,False
828,3,300.0,flipped,bq,False
829,3,300.0,flipped,bqp,False
830,3,300.0,flipped,exp,False
831,3,300.0,flipped,hc,False
832,3,300.0,flipped,oc,False
833,3,300.0,flipped,th,False
834,3,300.0,same,bq,False
835,3,300.0,same,bqp,False
836,3,300.0,same,exp,False
837,3,300.0,same,hc,False
838,3,300.0,same,oc,False
839,3,300.0,same,th,False
840,3,320.0,flipped,bq,False
841,3,320.0,flipped,bqp,False
842,3,320.0,flipped,exp,True
843,3,320.0,flipped,hc,False
844,3,320.0,flipped,oc,False
845,3,320.0,flipped,th,False
846,3,320.0,same,bq,False
847,3,320.0,same,bqp,False
848,3,320.0,same,exp,False
849,3,320.0,same,hc,False
850,3,320.0,same,oc,False
851,3,320.0,same,th,False
852,3,340.0,flipped,bq,False
853,3,340.0,flipped,bqp,False
854,3,340.0,flipped,exp,False
855,3,340.0,flipped,hc,False
856,3,340.0,flipped,oc,False
857,3,340.0,flipped,th,False
858,3,340.0,same,bq,False
859,3,340.0,same,bqp,False
860,3,340.0,same,exp,False
861,3,340.0,same,hc,False
862,3,340.0,same,oc,False
863,3,340.0,same,th,False
864,4,0.0,flipped,bq,False
865,4,0.0,flipped,bqp,False
866,4,0.0,flipped,exp,False
867,4,0.0,flipped,hc,False
868,4,0.0,flipped,oc,False
869,4,0.0,flipped,th,False
870,4,0.0,same,bq,False
871,4,0.0,same,bqp,False
872,4,0.0,same,exp,False
